address,price,area,rooms,year,type,url,price_per_m2,lat,lon,date,floor,ownership,postal_code,city
Stalsberg Terrasse 36,3390000,59,2.0,1965.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300622079,57457,59.9542079,11.0199107,27/04/2023,2.0,Andel,2010,Strømmen
Siggerudveien,5980000,290,,1960.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=281443346,20620,59.775621,10.907457,27/04/2023,,Eier (Selveier),1002,Ski
Vardane 105C,2990000,101,4.0,1954.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300640224,29603,60.452696,5.212346,27/04/2023,,Eier (Selveier),5306,Erdal
Johannes Minsaas' veg 6,3700000,74,3.0,2003.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300588754,50000,63.428507,10.517758,27/04/2023,2.0,Eier (Selveier),7055,Ranheim
Vikaveien 18B Mo i,3400000,127,4.0,1955.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300252931,26771,66.3164142,14.1386002,27/04/2023,,Eier (Selveier),8622,Rana
Grenseveien 22,1490000,77,3.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300639352,19350,63.108675,7.763436,27/04/2023,,Andel,6516,Kristiansund N
Stadsing Dahls gate 10A,3790000,75,3.0,1947.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=293455755,50533,63.4302188,10.418293,27/04/2023,2.0,Andel,7015,Trondheim
Persaunvegen 1 C,9200000,286,6.0,1954.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=282807710,32167,63.4369964,10.4482933,27/04/2023,,Eier (Selveier),7045,Trondheim
Seilduksgata 10B,4390000,43,,1892.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300637129,102093,59.925692,10.758334,27/04/2023,3.0,Andel,553,Oslo
Strandparken 77B,3600000,77,,2008.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300637115,46753,59.405519,10.482556,27/04/2023,2.0,Eier (Selveier),3187,Horten
Gudbrands vei 46D,3790000,82,,2019.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300636813,46219,59.3012497,11.0535967,27/04/2023,1.0,Eier (Selveier),1712,Grålum
Fløyveien 22,6200000,213,5.0,1948.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300608679,29107,59.4864354,10.3138655,27/04/2023,3.0,Eier (Selveier),3084,Holmestrand
Astri Aasens veg 28,8190000,168,,2013.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300636497,48750,63.4156519,10.4292311,27/04/2023,,Eier (Selveier),7051,Trondheim
Asgerds vei 53,6400000,122,,2001.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=285092122,52459,59.8255669,10.6875691,27/04/2023,,Eier (Selveier),1459,Nesodden
Reset 10,700000,40,,2006.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=293707008,17500,62.5633958,6.0750867,27/04/2023,1.0,Andel,6040,Vigra
Michelets vei 34B,4000000,46,2.0,1961.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300492794,86956,59.903568,10.608248,27/04/2023,1.0,Aksje,1368,Stabekk
Torvmarkene 14,3990000,142,5.0,1996.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300635806,28098,60.3948604,5.1719288,27/04/2023,,Eier (Selveier),5302,Strusshamn
Brauterstubben 3,5350000,82,3.0,2022.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300234318,65243,59.973928,11.058578,27/04/2023,1.0,Eier (Selveier),2007,Kjeller
Bjørkeskogen 4,2990000,289,7.0,1978.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=293963687,10346,59.7472361,5.2414982,27/04/2023,,Eier (Selveier),5437,Finnås
Storlomveien 9E,2800000,105,3.0,1969.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=300634895,26666,58.9695537,5.6035771,27/04/2023,,Andel,4049,Hafrsfjord
Ulstadløkkveien 5,3350000,56,3.0,1990.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300463376,59821,63.4368542,10.4241588,27/04/2023,4.0,Andel,7067,Trondheim
Paul Fjermstads veg 23,6150000,120,6.0,1947.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300153851,51250,63.4210495,10.4242555,27/04/2023,1.0,Eier (Selveier),7052,Trondheim
Svenskerudvegen 7,6950000,194,6.0,2005.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300414563,35824,60.2755206,11.192423,27/04/2023,,Eier (Selveier),2070,Råholt
Breisteinvegen 209,2690000,103,,1925.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300633781,26116,60.4863133,5.4035035,27/04/2023,,Eier (Selveier),5111,Breistein
Gimleveien 91,2390000,43,2.0,1936.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300418593,55581,60.368073,5.359368,27/04/2023,,Eier (Selveier),5052,Bergen
Galterudskogen 34 B,3450000,67,3.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300252129,51492,61.08539,10.492106,27/04/2023,1.0,Eier (Selveier),2614,Lillehammer
Rådhusgata 19B,2390000,62,2.0,1947.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300601122,38548,59.583481,11.160515,27/04/2023,3.0,Eier (Selveier),1830,Askim
Banebakken 39,4590000,73,,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300631835,62876,59.260008,10.410651,27/04/2023,2.0,Eier (Selveier),3127,Tønsberg
Presterødalleen 13C,5690000,75,,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300631842,75866,59.271646,10.445141,27/04/2023,3.0,Eier (Selveier),3118,Tønsberg
Nordåsbrotet 10,2990000,100,4.0,1984.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=297689359,29900,60.3053957,5.3071909,27/04/2023,3.0,Andel,5235,Rådal
Operagata 67A,23900000,113,5.0,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300587312,211504,59.906668,10.757682,27/04/2023,4.0,Eier (Selveier),194,Oslo
Prinsesseveien 38,6200000,221,,1980.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299727015,28054,59.2989124,10.4195412,27/04/2023,2.0,Eier (Selveier),3123,Tønsberg
Lørenvangen 40,4350000,45,2.0,2016.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300226531,96666,59.9321834,10.7979116,27/04/2023,4.0,Eier (Selveier),585,Oslo
Utleirtunet 28 E,3590000,110,,1971.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300628798,32636,63.3919073,10.4293267,27/04/2023,,Andel,7036,Trondheim
Munkedamsveien 84B,5690000,60,2.0,1952.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=298806262,94833,59.911373,10.713474,27/04/2023,4.0,Eier (Selveier),270,Oslo
Jon Alvssons gate 13,5100000,245,6.0,1982.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300630365,20816,59.194155,9.6325615,27/04/2023,,Eier (Selveier),3746,Skien
Rasmusvegen 24,3450000,141,4.0,1962.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300630288,24468,60.4399408,5.4756036,27/04/2023,2.0,Eier (Selveier),5264,Garnes
Koren Wibergs plass 11,5100000,79,3.0,1899.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300630298,64556,60.3986813,5.3258647,27/04/2023,2.0,Eier (Selveier),5003,Bergen
Lerdalsveien 14C,8900000,240,,1984.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300629159,37083,59.837248,10.810237,27/04/2023,,Eier (Selveier),1263,Oslo
Magnus den Godes gate 12,6890000,117,5.0,1937.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=288488405,58888,63.4178595,10.3941415,27/04/2023,1.0,Eier (Selveier),7030,Trondheim
Fløygaten 8,9990000,121,,1898.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300423327,82561,60.3987471,5.3298706,27/04/2023,,Eier (Selveier),5031,Bergen
Major Forbus gate 14,5700000,307,,1946.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300459842,18566,59.1249941,11.3779723,27/04/2023,2.0,Eier (Selveier),1776,Halden
Saga Terrasse 28,2990000,210,,1969.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300627751,14238,58.222816,7.9400769,27/04/2023,,Eier (Selveier),4708,Vennesla
Lisavegen 10,8190000,380,14.0,2021.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299796933,21552,59.272568,5.200261,27/04/2023,3.0,Eier (Selveier),4275,Sævelandsvik
Sofienberggata 54B,4500000,52,2.0,1939.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300426080,86538,59.921105,10.774264,27/04/2023,1.0,Aksje,563,Oslo
Meldalsvei 11,2100000,156,,1935.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300261160,13461,59.064552,10.038047,27/04/2023,3.0,Eier (Selveier),3269,Larvik
Fyrmesterveien 25A,4780000,86,,2018.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300518345,55581,59.402717,10.482407,27/04/2023,2.0,Eier (Selveier),3186,Horten
Hordagaten 87,3150000,65,3.0,1937.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300626655,48461,60.3680093,5.3374338,27/04/2023,,Eier (Selveier),5055,Bergen
Prinsengata 4H,2390000,68,,1999.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300626449,35147,63.2890231,9.0877741,27/04/2023,2.0,Eier (Selveier),7200,Kyrksæterøra
Bokeveien 11B,4350000,143,5.0,2000.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300626443,30419,59.1429204,10.2357732,27/04/2023,,Eier (Selveier),3229,Sandefjord
Veslevarden 55,3000000,126,,2006.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300617354,23809,60.5020926,4.9258188,27/04/2023,2.0,Eier (Selveier),5337,Rong
Håvundvegen 19,1120000,56,2.0,1997.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300404065,20000,59.2201865,9.610761,27/04/2023,2.0,Andel,3715,Skien
Klokkersvingen 16,3980000,144,4.0,2004.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300623634,27638,59.4186168,10.3836284,27/04/2023,2.0,Eier (Selveier),3180,Nykirke
Fiskekroken 5B,5600000,133,,2018.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300400589,42105,59.7001,10.511104,27/04/2023,,Eier (Selveier),3474,Åros
Holtermanns veg 19 A,3290000,50,,1932.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300601338,65800,63.41225,10.398126,27/04/2023,2.0,Eier (Selveier),7031,Trondheim
Breivikdalen 69,5650000,108,4.0,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300468159,52314,60.37848,5.186473,27/04/2023,6.0,Andel,5179,Godvik
Rinddalen 23,3150000,116,4.0,2010.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300612330,27155,60.346651,5.387027,27/04/2023,,Andel,5099,Bergen
Tennisveien 10,1690000,45,2.0,1992.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299669076,37555,67.2799953,14.4112748,27/04/2023,4.0,Andel,8008,Bodø
Sundts veg 95,9850000,116,,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300624721,84913,60.31336,5.332148,27/04/2023,3.0,Eier (Selveier),5221,Nesttun
Nedre Søliveg 63,2990000,103,3.0,1989.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300232343,29029,59.1512888,9.686055,27/04/2023,1.0,Eier (Selveier),3914,Porsgrunn
Karisveien 298,3980000,126,4.0,1973.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=300624484,31587,59.963909,11.0033591,27/04/2023,,Andel,2013,Skjetten
Kastellet 11,4990000,277,,1969.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=296771596,18014,60.323482,11.271784,27/04/2023,,Eier (Selveier),2080,Eidsvoll
Limilia 15,3055000,153,6.0,2019.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300624031,19967,59.241531,9.585395,27/04/2023,,Andel,3721,Skien
Korpelivegen 36,3190000,190,4.0,1970.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300624084,16789,59.1127236,9.6604517,27/04/2023,,Eier (Selveier),3928,Porsgrunn
Trenerys gate 7,3190000,38,,2003.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=271311942,83947,63.4350462,10.4148899,27/04/2023,2.0,Eier (Selveier),7014,Trondheim
Wesselvegen 27,2190000,69,3.0,1956.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=276763018,31739,59.1558822,9.6395146,27/04/2023,2.0,Andel,3740,Skien
Hesjakollen 101,6500000,200,4.0,1972.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300224651,32500,60.3458428,5.264727,27/04/2023,2.0,Eier (Selveier),5142,Fyllingsdalen
Jevnevegen 43,3190000,71,3.0,2015.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300602821,44929,60.8292976,11.1409144,27/04/2023,1.0,Eier (Selveier),2323,Ingeberg
Sogstiveien 33A,6990000,133,,1988.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300452049,52556,59.663639,10.639116,27/04/2023,,Eier (Selveier),1446,Drøbak
Årek 38,2490000,85,,1893.0,Gårdsbruk/Småbruk,https://www.finn.no/realestate/homes/ad.html?finnkode=298787160,29294,59.460283,5.4588434,27/04/2023,,Eier (Selveier),5570,Aksdal
Heimdalsgata 36,3800000,58,2.0,1988.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300622574,65517,59.914618,10.767032,27/04/2023,4.0,Andel,578,Oslo
Blåknappveien 16,6400000,234,,2014.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=281312617,27350,58.775807,5.851415,27/04/2023,,Eier (Selveier),4331,Ålgård
Myklebustlia 16,3680000,115,,2019.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300576453,32000,61.170117,5.298611,27/04/2023,,Eier (Selveier),6957,Hyllestad
Skjetleinskogen 30,4200000,89,3.0,2023.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300621470,47191,63.344512,10.324906,27/04/2023,1.0,Andel,7082,Kattem
Idunns gate 4,8300000,201,,1925.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=278857358,41293,59.4383863,10.641001,27/04/2023,,Eier (Selveier),1511,Moss
Tråklestinget 12,5950000,262,8.0,1983.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=292635787,22709,59.459058,10.689909,27/04/2023,2.0,Eier (Selveier),1537,Moss
Gamleveien 14A,3250000,260,,1987.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300384702,12500,58.0847071,7.3074259,27/04/2023,,Eier (Selveier),4520,Lindesnes
Gymnasbakken 39A Bø i,980000,72,3.0,2017.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300577791,13611,59.418088,9.061287,27/04/2023,-1.0,Andel,3802,Telemark
Bokfinkvegen 15B,2350000,146,,1971.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=300620468,16095,59.1177707,9.6621216,27/04/2023,,Andel,3929,Porsgrunn
Vollevegen 2C,790000,155,4.0,1965.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=268568342,5096,61.2428474,7.7096335,27/04/2023,2.0,Eier (Selveier),6885,Årdalstangen
Tislegårdveien 16,1670000,66,3.0,1958.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300598317,25303,59.6589014,9.6551532,27/04/2023,2.0,Andel,3616,Kongsberg
Gimleveien 13,8900000,316,,2014.0,Bygård/Flermannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300620014,28164,59.436096,10.643159,27/04/2023,,Eier (Selveier),1511,Moss
Storgaten 33,3150000,111,,1985.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300619351,28378,58.342673,8.590681,27/04/2023,4.0,Eier (Selveier),4876,Grimstad
Steinvegen 4,3190000,202,5.0,1965.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300420532,15792,58.5671693,5.6928456,27/04/2023,,Eier (Selveier),4362,Vigrestad
Vikveien 217,4150000,168,,1650.0,Gårdsbruk/Småbruk,https://www.finn.no/realestate/homes/ad.html?finnkode=300618906,24702,59.4144843,10.4196716,27/04/2023,,Eier (Selveier),3180,Nykirke
Kamfjordåsen 56,6800000,248,4.0,1972.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300604623,27419,59.1250513,10.2521636,27/04/2023,2.0,Eier (Selveier),3227,Sandefjord
Skolebakken 8 D,4590000,83,4.0,1917.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300618894,55301,59.778191,10.482296,27/04/2023,2.0,Eier (Selveier),3470,Slemmestad
Hvittingfossveien 229B,3390000,82,,2021.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300618506,41341,59.501288,10.250213,27/04/2023,2.0,Eier (Selveier),3089,Holmestrand
Hvåladalen 2,2650000,152,4.0,1926.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300618501,17434,59.564556,9.2684,27/04/2023,,Eier (Selveier),3681,Notodden
Nuntunvegen 12,2690000,129,,2008.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=298655911,20852,59.3696034,5.3879296,27/04/2023,,Eier (Selveier),5563,Førresfjorden
Hassingveien 30,3600000,107,,1924.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=299874576,33644,59.216711,10.947749,27/04/2023,,Eier (Selveier),1605,Fredrikstad
General Fleischers gate 17,3450000,62,3.0,1956.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=238969450,55645,67.2768302,14.3760196,27/04/2023,2.0,Andel,8003,Bodø
Hjortlandsvegen 160,4290000,171,,1970.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300617729,25087,60.4554077,5.3718412,27/04/2023,,Eier (Selveier),5135,Flaktveit
Skogveien 16,3690000,143,,1968.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300617505,25804,59.2251345,10.3030518,27/04/2023,,Eier (Selveier),3160,Stokke
Turistvegen 88,13390000,284,8.0,2015.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=260070540,47147,69.641433,19.01285,27/04/2023,,Eier (Selveier),9020,Tromsdalen
Sørstrøno 143,4990000,291,8.0,1979.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=290814047,17147,60.1631262,5.3646316,27/04/2023,2.0,Eier (Selveier),5217,Hagavik
Seljeveien 10,4500000,154,,1969.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300616695,29220,60.0030774,10.9278505,27/04/2023,,Eier (Selveier),1481,Hagan
Grasholmbryggå 41C,4250000,80,3.0,1989.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300613491,53125,58.975688,5.744963,27/04/2023,2.0,Eier (Selveier),4077,Hundvåg
Blåbærstien 24,5500000,96,4.0,1981.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300279749,57291,59.8503705,10.6709554,27/04/2023,2.0,Eier (Selveier),1456,Nesoddtangen
Kruses gate 47,2200000,64,4.0,1956.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300577141,34375,59.2787946,11.098257,27/04/2023,2.0,Andel,1723,Sarpsborg
Ekholtveien 74,3900000,160,3.0,1965.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=277605002,24375,59.4115738,10.6792619,27/04/2023,,Eier (Selveier),1526,Moss
Midtvegen 105,4700000,105,4.0,2020.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299799212,44761,60.816751,11.061815,27/04/2023,2.0,Eier (Selveier),2320,Furnes
Skolegata 11B Mo i,2700000,66,,1954.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300505684,40909,66.3106677,14.1459126,27/04/2023,2.0,Andel,8624,Rana
Huldraspelet 39,4790000,146,5.0,2022.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=300615260,32808,60.331501,5.061261,27/04/2023,,Eier (Selveier),5357,Fjell
Asperholen 85,2050000,82,3.0,1978.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300615045,25000,58.8658108,5.7619418,27/04/2023,2.0,Andel,4329,Sandnes
Arne Stangebyes gate 13B,2590000,72,,1988.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=271590814,35972,59.21299,10.940926,27/04/2023,1.0,Andel,1607,Fredrikstad
Epleveien 12E,2190000,66,2.0,1979.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300614464,33181,58.17191,8.0945463,27/04/2023,2.0,Andel,4635,Kristiansand S
Fantoftvegen 63A,4800000,64,3.0,2023.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300614018,75000,60.343003,5.351907,27/04/2023,1.0,Eier (Selveier),5072,Bergen
Tranevegen 26 C,2290000,97,4.0,1976.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300431615,23608,63.3485874,10.3332168,27/04/2023,2.0,Andel,7082,Kattem
Rimsoppfaret 8,6650000,127,5.0,1990.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=293563672,52362,59.9122415,10.9441704,27/04/2023,,Andel,1476,Rasta
Follovegen 10 A,3150000,94,3.0,2004.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300613478,33510,63.2839744,9.8440196,27/04/2023,1.0,Eier (Selveier),7300,Orkanger
Engrappveien 28,4990000,131,,2020.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=300613209,38091,58.850813,5.764534,27/04/2023,,Eier (Selveier),4327,Sandnes
Kjellemoflata 51,1500000,77,3.0,2007.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300612684,19480,59.1588291,9.6318574,27/04/2023,1.0,Andel,3740,Skien
Storgata 5,5290000,77,3.0,2022.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=287526546,68701,59.131038,10.225765,27/04/2023,5.0,Eier (Selveier),3211,Sandefjord
Per Kremmers vei 1B,3000000,108,4.0,1969.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300612483,27777,59.298413,11.108914,27/04/2023,2.0,Andel,1709,Sarpsborg
Oksvalveien 31,11500000,188,6.0,1975.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=294343719,61170,59.8589878,10.6706026,27/04/2023,,Eier (Selveier),1456,Nesoddtangen
Bispeveien 70,14900000,235,7.0,1965.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=297001846,63404,59.933904,10.588205,27/04/2023,,Eier (Selveier),1362,Hosle
Hjortevegen 16C,3800000,125,6.0,1958.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=300595230,30400,60.3026162,5.339891,27/04/2023,3.0,Eier (Selveier),5236,Rådal
Bergheimsvegen 28,5690000,103,3.0,2002.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300451718,55242,63.4092884,10.45775,27/04/2023,6.0,Eier (Selveier),7049,Trondheim
Keiser Wilhelms gate 3,6450000,116,,2004.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300611758,55603,62.4703006,6.1515428,27/04/2023,3.0,Eier (Selveier),6003,Ålesund
Flatsetbakken 29,2790000,95,4.0,2021.0,Tomannsbolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300440059,29368,63.033939,7.775621,27/04/2023,,Eier (Selveier),6523,Frei
Riverside 12,3650000,46,,2019.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300611451,79347,59.208695,10.955458,27/04/2023,4.0,Eier (Selveier),1606,Fredrikstad
Rugveien 38,3200000,34,1.0,1961.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299801856,94117,59.896132,10.818071,27/04/2023,8.0,Andel,679,Oslo
Fagerliveien 15,3950000,104,,1979.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300418005,37980,59.6131797,11.0731806,27/04/2023,,Eier (Selveier),1820,Spydeberg
Søster Mathildes gate 11,4650000,85,2.0,2008.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300576352,54705,59.91944,10.948482,27/04/2023,1.0,Andel,1461,Lørenskog
Alstadtoppen 14,3150000,112,4.0,2001.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300427529,28125,67.2770199,14.4824079,27/04/2023,3.0,Andel,8072,Bodø
Bryggeriveien 72,3900000,137,,1982.0,Rekkehus,https://www.finn.no/realestate/homes/ad.html?finnkode=300456399,28467,59.2148245,10.9512247,27/04/2023,2.0,Eier (Selveier),1605,Fredrikstad
Kvænangsveien,2000000,212,6.0,1948.0,Gårdsbruk/Småbruk,https://www.finn.no/realestate/homes/ad.html?finnkode=300459093,9433,70.037723,22.177765,27/04/2023,3.0,Eier (Selveier),5262,Burfjord
Moanveien 59,2990000,265,7.0,1973.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300595973,11283,69.2380531,19.2175195,27/04/2023,2.0,Eier (Selveier),9050,Storsteinnes
Ullevålsveien 89A,5800000,58,4.0,1899.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300610831,100000,59.932323,10.734365,27/04/2023,3.0,Eier (Selveier),359,Oslo
Nordre Skogveien 6,3315000,49,3.0,1951.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=295205068,67653,60.3768676,5.3271985,27/04/2023,1.0,Eier (Selveier),5057,Bergen
Hans Nordahls gate 96a,10750000,93,,2013.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300609504,115591,59.943615,10.777968,27/04/2023,10.0,Eier (Selveier),485,Oslo
Fuglenesveien 71B,1500000,165,3.0,1953.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300596349,9090,70.6712268,23.6786736,27/04/2023,,Eier (Selveier),9601,Hammerfest
Pennestrøket 14,1134989,75,3.0,1986.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300460627,15133,59.5492,11.3406267,27/04/2023,2.0,Andel,1850,Mysen
Kronprinsens gate 26,2690000,52,,1970.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=300608708,51730,58.1491079,8.0003475,27/04/2023,3.0,Eier (Selveier),4614,Kristiansand S
Kågsundveien 957,2500000,186,11.0,2014.0,Enebolig,https://www.finn.no/realestate/homes/ad.html?finnkode=300608492,13440,70.051975,20.6519,27/04/2023,2.0,Eier (Selveier),9192,Arnøyhamn
Haldens gate 10,2690000,37,2.0,1913.0,Leilighet,https://www.finn.no/realestate/homes/ad.html?finnkode=299769256,72702,63.4304525,10.4168904,27/04/2023,4.0,Eier (Selveier),7014,Trondheim
