address,price,area,url,lat,lon,date,price_per_m2,postal_code,city
SKRIVERGATEN 41,13500 ,60,https://www.finn.no/realestate/lettings/ad.html?finnkode=141748398,60.3725938,5.3376412,06/02/2023,225.0,5054,Bergen
Vardesvingen 6,15000 ,160,https://www.finn.no/realestate/lettings/ad.html?finnkode=290244478,63.815869,9.6695503,06/02/2023,93.0,7165,Oksvoll
TANTE ULRIKKES VEI 75,13000 ,52,https://www.finn.no/realestate/lettings/ad.html?finnkode=173834354,59.957357,10.919661,06/02/2023,250.0,984,Oslo
VERVEN 2 B,10000 ,31,https://www.finn.no/realestate/lettings/ad.html?finnkode=290232910,58.971802,5.747349,06/02/2023,322.0,4014,Stavanger
Eilert Sundts gate 43,15200 ,37,https://www.finn.no/realestate/lettings/ad.html?finnkode=204558796,59.92352,10.721435,06/02/2023,410.0,355,Oslo
KNIPLEVEIEN 10 B,8000 ,45,https://www.finn.no/realestate/lettings/ad.html?finnkode=58269121,59.221275,10.935605,06/02/2023,177.0,1605,Fredrikstad
Nedre Heggebø 13B Leirvik i,4800 ,65,https://www.finn.no/realestate/lettings/ad.html?finnkode=264293354,61.1293725,5.3530967,06/02/2023,73.0,6953,Sogn
NIC. HELLANDS GATE 30,9000 ,25,https://www.finn.no/realestate/lettings/ad.html?finnkode=290225156,60.807726,11.0807016,06/02/2023,360.0,2319,Hamar
Storveien 16,10000 ,80,https://www.finn.no/realestate/lettings/ad.html?finnkode=222171849,59.2277273,10.909863,06/02/2023,125.0,1605,Fredrikstad
Eide,8500 ,64,https://www.finn.no/realestate/lettings/ad.html?finnkode=290221763,60.5082615,5.4288673,06/02/2023,132.0,5281,Valestrandsfossen
Skjalgsbakken 7,4500 ,15,https://www.finn.no/realestate/lettings/ad.html?finnkode=279216638,58.9467411,5.6817593,06/02/2023,300.0,4041,Hafrsfjord
BREKKE 67,9000 ,132,https://www.finn.no/realestate/lettings/ad.html?finnkode=290209284,59.656805,6.3692283,06/02/2023,68.0,4200,Sauda
Syrinveien 5,8000 ,60,https://www.finn.no/realestate/lettings/ad.html?finnkode=290207441,59.5537921,10.5752188,06/02/2023,133.0,3482,Tofte
Nøysomheten 19 B,20000 ,121,https://www.finn.no/realestate/lettings/ad.html?finnkode=290210774,60.331707,5.345068,06/02/2023,165.0,5232,Paradis
Reset 21 B,17900 ,171,https://www.finn.no/realestate/lettings/ad.html?finnkode=290210448,60.1620302,5.4370567,06/02/2023,104.0,5208,Os
Nedre Gartnergaten 4,19900 ,41,https://www.finn.no/realestate/lettings/ad.html?finnkode=290209336,60.3928772,5.3178185,06/02/2023,485.0,5011,Bergen
GAMLASTØA 6,15000 ,145,https://www.finn.no/realestate/lettings/ad.html?finnkode=289729470,60.5573093,5.2539701,06/02/2023,103.0,5911,Alversund
Cappes vei 10 B,16900 ,71,https://www.finn.no/realestate/lettings/ad.html?finnkode=290208554,60.393325,5.3330623,06/02/2023,238.0,5018,Bergen
Gunnar Schjelderups vei 13 E,15500 ,44,https://www.finn.no/realestate/lettings/ad.html?finnkode=287837142,59.94966,10.776041,06/02/2023,352.0,458,Oslo
Blekenvegen 31,15000 ,150,https://www.finn.no/realestate/lettings/ad.html?finnkode=290041845,61.2062378,10.3061673,06/02/2023,100.0,2656,Follebu
JEGERÅSEN,15900 ,70,https://www.finn.no/realestate/lettings/ad.html?finnkode=290176985,59.9394515,10.5925262,06/02/2023,227.0,1362,Hosle
Østersunds gate 9,11000 ,32,https://www.finn.no/realestate/lettings/ad.html?finnkode=290202661,63.4369819,10.422532,06/02/2023,343.0,7067,Trondheim
Trondheimsveien 157,16000 ,43,https://www.finn.no/realestate/lettings/ad.html?finnkode=267658599,59.931156,10.77881,06/02/2023,372.0,570,Oslo
Storgata 32,8200 ,40,https://www.finn.no/realestate/lettings/ad.html?finnkode=290191219,60.725866,10.613693,06/02/2023,205.0,2830,Raufoss
Storgata 32,9200 ,58,https://www.finn.no/realestate/lettings/ad.html?finnkode=290189428,60.725866,10.613693,06/02/2023,158.0,2830,Raufoss
Storgata 32,8000 ,48,https://www.finn.no/realestate/lettings/ad.html?finnkode=290185475,60.725866,10.613693,06/02/2023,166.0,2830,Raufoss
Gullvikvegen 26,3700 ,15,https://www.finn.no/realestate/lettings/ad.html?finnkode=290185232,64.4697007,11.4810524,06/02/2023,246.0,7802,Namsos
ASKELADDVEIEN 7 A,10000 ,60,https://www.finn.no/realestate/lettings/ad.html?finnkode=74269680,58.9491552,5.7125748,06/02/2023,166.0,4011,Stavanger
Freserveien 37,25000 ,73,https://www.finn.no/realestate/lettings/ad.html?finnkode=290176719,59.9024,10.788557,06/02/2023,342.0,195,Oslo
Vittenbergveien 109,12000 ,38,https://www.finn.no/realestate/lettings/ad.html?finnkode=257749520,59.937929,11.00238,06/02/2023,315.0,1472,Fjellhamar
STORGATA 73,3250 ,140,https://www.finn.no/realestate/lettings/ad.html?finnkode=277105851,62.599881,6.4440583,06/02/2023,23.0,6270,Brattvåg
LANGEMYRJORDET 8,5000 ,40,https://www.finn.no/realestate/lettings/ad.html?finnkode=60293992,58.323667,8.561322,06/02/2023,125.0,4879,Grimstad
Midtvangvegen 132,8000 ,75,https://www.finn.no/realestate/lettings/ad.html?finnkode=290168444,60.820847,11.1311394,06/02/2023,106.0,2323,Ingeberg
Brunevegen 49,7500 ,50,https://www.finn.no/realestate/lettings/ad.html?finnkode=78417063,61.496449,5.969147,06/02/2023,150.0,6811,Førde
Hoffsjef Løvenskiolds vei 31E,"18500,–",79,https://www.finn.no/realestate/lettings/ad.html?finnkode=289953528,59.931545,10.643649,06/02/2023,,382,Oslo
Ringveien 41D,"9500,–",30,https://www.finn.no/realestate/lettings/ad.html?finnkode=289833244,60.061337,10.851713,06/02/2023,,1482,Nittedal
Hektnerhagan 147,"15000,–",77,https://www.finn.no/realestate/lettings/ad.html?finnkode=289971491,59.8985921,11.0868028,06/02/2023,,2008,Fjerdingby
Høyås 6,"11000,–",52,https://www.finn.no/realestate/lettings/ad.html?finnkode=290099701,59.275592,11.063276,06/02/2023,,1715,Yven
Å-veien 59,15000 ,150,https://www.finn.no/realestate/lettings/ad.html?finnkode=230752796,67.8793789,12.9853307,06/02/2023,100.0,8392,Sørvågen
Keysers gate,7500 ,12,https://www.finn.no/realestate/lettings/ad.html?finnkode=270636831,59.9166852,10.7417014,06/02/2023,625.0,165,Oslo
hans nielsen hauges gate 50B,1950 ,15,https://www.finn.no/realestate/lettings/ad.html?finnkode=290148774,59.939014,10.78004,06/02/2023,130.0,481,Oslo
Høienhaldgata 33,6000 ,40,https://www.finn.no/realestate/lettings/ad.html?finnkode=259631293,59.4285655,10.6689261,06/02/2023,150.0,1530,Moss
VALKYRIEGATA 15 B,6400 ,21,https://www.finn.no/realestate/lettings/ad.html?finnkode=290148414,59.929517,10.716807,06/02/2023,304.0,366,Oslo
Johnny Svorkmos vei,900 ,12,https://www.finn.no/realestate/lettings/ad.html?finnkode=290144929,59.95793,10.9355909,06/02/2023,75.0,983,Oslo
Charlotte Andersens vei 11B,12000 ,40,https://www.finn.no/realestate/lettings/ad.html?finnkode=283022173,59.941004,10.696744,06/02/2023,300.0,374,Oslo
AASMUND VINJES GATE 11,4000 ,150,https://www.finn.no/realestate/lettings/ad.html?finnkode=290138735,63.4277567,10.4180647,06/02/2023,26.0,7015,Trondheim
COLLETTS GATE 33,8550 ,15,https://www.finn.no/realestate/lettings/ad.html?finnkode=290134350,59.92707,10.73827,06/02/2023,570.0,169,Oslo
Tomasjordnes 59,13000 ,56,https://www.finn.no/realestate/lettings/ad.html?finnkode=290138329,69.6663635,19.0187125,06/02/2023,232.0,9024,Tomasjord
Lerviksbakken 22,13500 ,57,https://www.finn.no/realestate/lettings/ad.html?finnkode=266429988,58.4504536,6.0035843,06/02/2023,236.0,4370,Egersund
KLØFTA 9,12000 ,90,https://www.finn.no/realestate/lettings/ad.html?finnkode=124751856,59.010117,10.029582,06/02/2023,133.0,3292,Stavern
AMMERUDGRENDA 170,7000 ,12,https://www.finn.no/realestate/lettings/ad.html?finnkode=277207032,59.965203,10.879395,06/02/2023,583.0,960,Oslo
Hasselvikveien 951,10000 ,100,https://www.finn.no/realestate/lettings/ad.html?finnkode=263175492,63.631339,9.8265239,06/02/2023,100.0,7112,Hasselvika
Hannibalveien 8,9000 ,71,https://www.finn.no/realestate/lettings/ad.html?finnkode=99470748,59.2133922,10.9604619,06/02/2023,126.0,1604,Fredrikstad
Brages gate 1b,12900 ,90,https://www.finn.no/realestate/lettings/ad.html?finnkode=175818158,59.406832,10.4707556,06/02/2023,143.0,3182,Horten
KRISTIAN AUGUSTS GATE 4,11000 ,90,https://www.finn.no/realestate/lettings/ad.html?finnkode=172894544,59.124578,11.385947,06/02/2023,122.0,1776,Halden
Kristian Augusts gate 4,7000 ,50,https://www.finn.no/realestate/lettings/ad.html?finnkode=52734260,59.124578,11.385947,06/02/2023,140.0,1776,Halden
Giskegata 37,6000 ,80,https://www.finn.no/realestate/lettings/ad.html?finnkode=290116462,62.4715485,6.1404971,06/02/2023,75.0,6005,Ålesund
Havnegata 49a,8000 ,40,https://www.finn.no/realestate/lettings/ad.html?finnkode=173855560,70.076225,29.734041,06/02/2023,200.0,9800,Vadsø
Ivar Aasens vei 2 B,16500 ,50,https://www.finn.no/realestate/lettings/ad.html?finnkode=290118747,59.937736,10.70984,06/02/2023,330.0,373,Oslo
SEILDUKSGATA 17,7125 ,11,https://www.finn.no/realestate/lettings/ad.html?finnkode=286566417,59.925443,10.759484,06/02/2023,647.0,553,Oslo
Skeievegen 13,10000 ,161,https://www.finn.no/realestate/lettings/ad.html?finnkode=290113432,59.5479282,5.8534912,06/02/2023,62.0,5585,Sandeid
Nannestadvegen 524,10500 ,39,https://www.finn.no/realestate/lettings/ad.html?finnkode=290091448,60.256295,11.027796,06/02/2023,269.0,2032,Maura
Rådyrstien 27,16000 ,133,https://www.finn.no/realestate/lettings/ad.html?finnkode=290111504,59.4963382,10.2613316,06/02/2023,120.0,3089,Holmestrand
Romsaas Allè 11,11500 ,40,https://www.finn.no/realestate/lettings/ad.html?finnkode=215322667,60.142204,11.160905,06/02/2023,287.0,2063,Jessheim
SLEMDALSVEIEN 93 A,8500 ,260,https://www.finn.no/realestate/lettings/ad.html?finnkode=80131213,59.94785,10.709752,06/02/2023,32.0,373,Oslo
SETERBRÅTVEIEN 95,1000 ,18,https://www.finn.no/realestate/lettings/ad.html?finnkode=104020039,59.826775,10.833474,06/02/2023,55.0,1271,Oslo
Tostrups gate 19,29000 ,150,https://www.finn.no/realestate/lettings/ad.html?finnkode=290110019,59.916812,10.701984,06/02/2023,193.0,264,Oslo
Vinkelveien 8,8500 ,48,https://www.finn.no/realestate/lettings/ad.html?finnkode=160987603,59.978053,11.243605,06/02/2023,177.0,1920,Sørumsand
Olav Rustis gate 9,14500 ,53,https://www.finn.no/realestate/lettings/ad.html?finnkode=290108795,60.38077,5.319114,06/02/2023,273.0,5057,Bergen
Omsens gate,22000 ,73,https://www.finn.no/realestate/lettings/ad.html?finnkode=263950209,59.9348389,10.766054,06/02/2023,301.0,478,Oslo
Kalvedalsveien 47a,5950 ,18,https://www.finn.no/realestate/lettings/ad.html?finnkode=290096881,60.3846255,5.353361,06/02/2023,330.0,5022,Bergen
Bruerveien,15000 ,93,https://www.finn.no/realestate/lettings/ad.html?finnkode=275699460,59.545295,10.745465,06/02/2023,161.0,1550,Hølen
Kalvsjøhagen 4,9500 ,85,https://www.finn.no/realestate/lettings/ad.html?finnkode=290100503,60.2918823,10.573941,06/02/2023,111.0,2730,Lunner
Bergkrystallen 14B,"17000,–",115,https://www.finn.no/realestate/lettings/ad.html?finnkode=289974846,59.881745,11.245281,06/02/2023,,1903,Gan
RÅDYRVEIEN 31,22000 ,200,https://www.finn.no/realestate/lettings/ad.html?finnkode=290093960,59.24436,10.9264865,06/02/2023,110.0,1615,Fredrikstad
Erika Nissens vei 3 D,20000 ,138,https://www.finn.no/realestate/lettings/ad.html?finnkode=290101363,58.9633632,5.7044001,06/02/2023,144.0,4023,Stavanger
ÅSEBØEN 3,6500 ,24,https://www.finn.no/realestate/lettings/ad.html?finnkode=290098775,62.4654108,6.3167738,06/02/2023,270.0,6017,Ålesund
Sverdrups gate 31 A,14500 ,64,https://www.finn.no/realestate/lettings/ad.html?finnkode=290100303,58.9737344,5.7185173,06/02/2023,226.0,4007,Stavanger
Heiveien 877,7700 ,80,https://www.finn.no/realestate/lettings/ad.html?finnkode=183331809,58.7486482,8.862511,06/02/2023,96.0,4985,Vegårshei
Gladengveien 7 C,15500 ,39,https://www.finn.no/realestate/lettings/ad.html?finnkode=290096957,59.915536,10.790298,06/02/2023,397.0,661,Oslo
HOLSTS GATE 11 B,15900 ,49,https://www.finn.no/realestate/lettings/ad.html?finnkode=290095506,59.931137,10.762202,06/02/2023,324.0,473,Oslo
Stjørdalsveien 3 F,12500 ,35,https://www.finn.no/realestate/lettings/ad.html?finnkode=290094215,63.442001,10.433615,06/02/2023,357.0,7066,Trondheim
Julianus Holms veg 70,13500 ,46,https://www.finn.no/realestate/lettings/ad.html?finnkode=290093902,63.441658,10.462886,06/02/2023,293.0,7041,Trondheim
Sørengkaia 21,40000 ,114,https://www.finn.no/realestate/lettings/ad.html?finnkode=290093897,59.903911,10.756147,06/02/2023,350.0,194,Oslo
Erling Skakkes gate 60 E,25000 ,103,https://www.finn.no/realestate/lettings/ad.html?finnkode=290093660,63.429804,10.383466,06/02/2023,242.0,7012,Trondheim
Glommengata 3,13800 ,57,https://www.finn.no/realestate/lettings/ad.html?finnkode=290093667,60.1861437,12.0071861,06/02/2023,242.0,2211,Kongsvinger
Vibes gate 18 B,16000 ,47,https://www.finn.no/realestate/lettings/ad.html?finnkode=290093587,59.927386,10.72469,06/02/2023,340.0,356,Oslo
Professor Keysers gate 2A,13000 ,39,https://www.finn.no/realestate/lettings/ad.html?finnkode=229133805,60.3881906,5.3238688,06/02/2023,333.0,5007,Bergen
Skippingveien 17,9500 ,42,https://www.finn.no/realestate/lettings/ad.html?finnkode=288698943,59.4476526,10.646233,06/02/2023,226.0,1513,Moss
TOREHAUGVEGEN 37,5500 ,45,https://www.finn.no/realestate/lettings/ad.html?finnkode=237491662,61.59691,9.7484288,06/02/2023,122.0,2640,Vinstra
Ullernveien 13,7500 ,20,https://www.finn.no/realestate/lettings/ad.html?finnkode=290086799,59.923761,10.661334,06/02/2023,375.0,280,Oslo
Liaveien 15 H,14500 ,69,https://www.finn.no/realestate/lettings/ad.html?finnkode=105047015,59.6613541,10.8090899,06/02/2023,210.0,1434,Ås
Ulstadløkkveien 6,13000 ,55,https://www.finn.no/realestate/lettings/ad.html?finnkode=290089275,63.437343,10.42477,06/02/2023,236.0,7011,Trondheim
Båhusveien 24,14500 ,40,https://www.finn.no/realestate/lettings/ad.html?finnkode=290088494,59.931931,10.781339,06/02/2023,362.0,573,Oslo
Dragefjellstrappen 5,"4500,–",11,https://www.finn.no/realestate/lettings/ad.html?finnkode=290087917,60.3905206,5.3145257,06/02/2023,,5010,Bergen
Lørenveien 69 A,17500 ,46,https://www.finn.no/realestate/lettings/ad.html?finnkode=290087768,59.928808,10.799352,06/02/2023,380.0,585,Oslo
Tjuvholmveien 52,12900 ,44,https://www.finn.no/realestate/lettings/ad.html?finnkode=290087767,58.981271,5.716952,06/02/2023,293.0,4007,Stavanger
Kalbakkstubben 18,14000 ,54,https://www.finn.no/realestate/lettings/ad.html?finnkode=290087333,59.949547,10.86726,06/02/2023,259.0,951,Oslo
Innelvvegen 451,7000 ,15,https://www.finn.no/realestate/lettings/ad.html?finnkode=284170181,69.705288,18.682317,06/02/2023,466.0,9107,Kvaløya
Lillogata 10,1500 ,15,https://www.finn.no/realestate/lettings/ad.html?finnkode=112404766,59.941504,10.767184,06/02/2023,100.0,477,Oslo
Andersbakkan 84,10000 ,59,https://www.finn.no/realestate/lettings/ad.html?finnkode=290080465,63.3491617,10.3254214,06/02/2023,169.0,7089,Heimdal
Bjølsengata 17B,"13600,–",62,https://www.finn.no/realestate/lettings/ad.html?finnkode=290084019,59.941714,10.757751,06/02/2023,,468,Oslo
Toftes gate 2,15500 ,47,https://www.finn.no/realestate/lettings/ad.html?finnkode=290083368,59.930177,10.761453,06/02/2023,329.0,556,Oslo
Biermanns gate 9,17500 ,51,https://www.finn.no/realestate/lettings/ad.html?finnkode=290083175,59.930108,10.761932,06/02/2023,343.0,473,Oslo
Årvollia 17,12500 ,50,https://www.finn.no/realestate/lettings/ad.html?finnkode=290082751,59.950915,10.826174,06/02/2023,250.0,591,Oslo
Bjørnemyrveien 29,8500 ,24,https://www.finn.no/realestate/lettings/ad.html?finnkode=290081960,59.83317,10.6396183,06/02/2023,354.0,1453,Bjørnemyr
Semsveien 19,9500 ,60,https://www.finn.no/realestate/lettings/ad.html?finnkode=290077432,59.7608992,9.8965164,06/02/2023,158.0,3302,Hokksund
BJØRN STALLARES GATE 5 C,12500 ,52,https://www.finn.no/realestate/lettings/ad.html?finnkode=290080351,63.4373528,10.4262479,06/02/2023,240.0,7042,Trondheim
BRATTØRGATA 3 A,4700 ,11,https://www.finn.no/realestate/lettings/ad.html?finnkode=290080051,63.433852,10.4018089,06/02/2023,427.0,7010,Trondheim
BRATTØRGATA 1,5000 ,12,https://www.finn.no/realestate/lettings/ad.html?finnkode=290079460,63.4338349,10.4021129,06/02/2023,416.0,7010,Trondheim
Økernveien 149,11800 ,26,https://www.finn.no/realestate/lettings/ad.html?finnkode=290078351,59.931479,10.807908,06/02/2023,453.0,580,Oslo
DRAMMENSVEIEN 116 A,5000 ,72,https://www.finn.no/realestate/lettings/ad.html?finnkode=290078001,59.920025,10.691022,06/02/2023,69.0,273,Oslo
Sannergata 32,32300 ,116,https://www.finn.no/realestate/lettings/ad.html?finnkode=290078358,59.928888,10.765804,06/02/2023,278.0,557,Oslo
Uelands gate 61 A,28000 ,96,https://www.finn.no/realestate/lettings/ad.html?finnkode=290077520,59.93357,10.750125,06/02/2023,291.0,460,Oslo
Sjøskogenfaret 5 C,17900 ,99,https://www.finn.no/realestate/lettings/ad.html?finnkode=288164951,59.741596,10.768301,06/02/2023,180.0,1407,Vinterbro
Reppevegen 90 F,14000 ,58,https://www.finn.no/realestate/lettings/ad.html?finnkode=290070725,63.412624,10.562685,06/02/2023,241.0,7054,Ranheim
Kyrehagen 5,5500 ,55,https://www.finn.no/realestate/lettings/ad.html?finnkode=273807743,58.2007665,7.3398712,06/02/2023,100.0,4520,Lindesnes
Rådhusgata 9,11900 ,50,https://www.finn.no/realestate/lettings/ad.html?finnkode=290069337,59.1316176,10.2247946,06/02/2023,238.0,3210,Sandefjord
Kirkegata 16,8500 ,30,https://www.finn.no/realestate/lettings/ad.html?finnkode=290069091,58.970963,5.7322346,06/02/2023,283.0,4006,Stavanger
Løwolds gate 14 B,16500 ,94,https://www.finn.no/realestate/lettings/ad.html?finnkode=290068793,58.9686852,5.7255138,06/02/2023,175.0,4008,Stavanger
Bernt Ankers gate 4,15900 ,57,https://www.finn.no/realestate/lettings/ad.html?finnkode=290068546,59.439541,10.663384,06/02/2023,278.0,1534,Moss
Rosenborggata 2,8900 ,25,https://www.finn.no/realestate/lettings/ad.html?finnkode=290068281,59.925319,10.724033,06/02/2023,356.0,356,Oslo
KRINGLEBOTN 453 A,9500 ,73,https://www.finn.no/realestate/lettings/ad.html?finnkode=290067925,60.3310163,5.3735446,06/02/2023,130.0,5225,Nesttun
Langgata 61,12000 ,65,https://www.finn.no/realestate/lettings/ad.html?finnkode=158193564,58.9674643,5.7389006,06/02/2023,184.0,4012,Stavanger
Mårveien 17,9900 ,134,https://www.finn.no/realestate/lettings/ad.html?finnkode=234940673,59.2578069,10.4670483,06/02/2023,73.0,3124,Tønsberg
Skogfaret 7,11000 ,46,https://www.finn.no/realestate/lettings/ad.html?finnkode=98339355,59.7289604,10.5169283,06/02/2023,239.0,3477,Båtstø
Maridalsveien 37,15400 ,32,https://www.finn.no/realestate/lettings/ad.html?finnkode=290065498,59.927011,10.751238,06/02/2023,481.0,175,Oslo
Storgata 44,18500 ,95,https://www.finn.no/realestate/lettings/ad.html?finnkode=290065225,59.959736,11.04926,06/02/2023,194.0,2000,Lillestrøm
JERNBANEGATA 4,9750 ,71,https://www.finn.no/realestate/lettings/ad.html?finnkode=208560697,59.2849852,11.1170894,06/02/2023,137.0,1707,Sarpsborg
Neuberggata 3,26000 ,97,https://www.finn.no/realestate/lettings/ad.html?finnkode=288379945,59.924966,10.71387,06/02/2023,268.0,367,Oslo
Frydenbølien 29,4900 ,12,https://www.finn.no/realestate/lettings/ad.html?finnkode=166237002,60.3814214,5.311161,06/02/2023,408.0,5056,Bergen
Operagata 61 A,35000 ,127,https://www.finn.no/realestate/lettings/ad.html?finnkode=290062471,59.906753,10.757844,06/02/2023,275.0,194,Oslo
Myrlia,10000 ,50,https://www.finn.no/realestate/lettings/ad.html?finnkode=159201956,59.9944514,10.9065512,06/02/2023,200.0,1481,Hagan
Guldbergaunet 16,7500 ,50,https://www.finn.no/realestate/lettings/ad.html?finnkode=237461080,64.0183161,11.5089352,06/02/2023,150.0,7716,Steinkjer
Refstadveien 40,19000 ,115,https://www.finn.no/realestate/lettings/ad.html?finnkode=290060058,59.941996,10.807068,06/02/2023,165.0,589,Oslo
LYNGNESET 21,16500 ,93,https://www.finn.no/realestate/lettings/ad.html?finnkode=290047272,60.400546,5.187291,06/02/2023,177.0,5302,Strusshamn
Ulvegjelsvegen 6 A,13000 ,170,https://www.finn.no/realestate/lettings/ad.html?finnkode=100364408,58.038558,7.446075,06/02/2023,76.0,4517,Mandal
Jens Bjelkes gate 82F,"16000,–",50,https://www.finn.no/realestate/lettings/ad.html?finnkode=289842268,59.912667,10.775209,06/02/2023,,652,Oslo
Dampsaga allé 38,"16500,–",71,https://www.finn.no/realestate/lettings/ad.html?finnkode=289950995,60.142343,11.178565,06/02/2023,,2053,Jessheim
Gimleveien 15,"8500,–",17,https://www.finn.no/realestate/lettings/ad.html?finnkode=289981222,59.4358071,10.6432046,06/02/2023,,1511,Moss
Lørenveien 41G,"17500,–",65,https://www.finn.no/realestate/lettings/ad.html?finnkode=289950028,59.930734,10.791643,06/02/2023,,585,Oslo
Lomviveien 12,10000 ,140,https://www.finn.no/realestate/lettings/ad.html?finnkode=102717358,58.4603428,8.7478097,06/02/2023,71.0,4839,Arendal
Gamle Strømsvei 61,11500 ,65,https://www.finn.no/realestate/lettings/ad.html?finnkode=240956705,59.9474214,11.0202147,06/02/2023,176.0,2010,Strømmen
Elveslettvegen 45,1500 ,18,https://www.finn.no/realestate/lettings/ad.html?finnkode=290046816,69.614588,18.94017,06/02/2023,83.0,9020,Tromsdalen
Rindes veg 11,4900 ,21,https://www.finn.no/realestate/lettings/ad.html?finnkode=278682805,59.0589506,9.6990341,06/02/2023,233.0,3950,Brevik
HAUKETOSVINGEN 17,11000 ,30,https://www.finn.no/realestate/lettings/ad.html?finnkode=290038292,59.841561,10.80551,06/02/2023,366.0,1266,Oslo
Torsbakken 2,18000 ,77,https://www.finn.no/realestate/lettings/ad.html?finnkode=233687794,67.2974064,14.4062502,06/02/2023,233.0,8012,Bodø
SOLEVEIEN 50,15000 ,108,https://www.finn.no/realestate/lettings/ad.html?finnkode=290039872,59.105304,10.211214,06/02/2023,138.0,3209,Sandefjord
AUSTRÅTTBAKKEN 30 A,13000 ,52,https://www.finn.no/realestate/lettings/ad.html?finnkode=262872000,58.8440164,5.7384008,06/02/2023,250.0,4306,Sandnes
SYMREVEIEN 2,4500 ,16,https://www.finn.no/realestate/lettings/ad.html?finnkode=94369881,58.9536987,5.703124,06/02/2023,281.0,4021,Stavanger
Andøysløyfen 65,25000 ,170,https://www.finn.no/realestate/lettings/ad.html?finnkode=289862025,58.1084432,7.9888636,06/02/2023,147.0,4623,Kristiansand S
Kilenveien 34,14000 ,41,https://www.finn.no/realestate/lettings/ad.html?finnkode=104425438,59.906963,10.623629,06/02/2023,341.0,1366,Lysaker
Sangsvanelia 26B,10500 ,49,https://www.finn.no/realestate/lettings/ad.html?finnkode=196131954,60.258654,11.050961,06/02/2023,214.0,2032,Maura
Skotselvveien 345,15000 ,82,https://www.finn.no/realestate/lettings/ad.html?finnkode=105957494,59.77036,9.899553,06/02/2023,182.0,3300,Hokksund
Larsneset 4,12000 ,168,https://www.finn.no/realestate/lettings/ad.html?finnkode=289667006,62.991196,7.885069,06/02/2023,71.0,6670,Øydegard
Åsebøen 11,7300 ,30,https://www.finn.no/realestate/lettings/ad.html?finnkode=290030415,62.4650804,6.3187746,06/02/2023,243.0,6017,Ålesund
Heimengveien 3 Mo i,16000 ,88,https://www.finn.no/realestate/lettings/ad.html?finnkode=290025063,66.3391471,14.1133165,06/02/2023,181.0,8616,Rana
Rosevegen 12b,14500 ,80,https://www.finn.no/realestate/lettings/ad.html?finnkode=247145725,58.771892,5.644992,06/02/2023,181.0,4352,Kleppe
Fantoftvegen 16B,16000 ,62,https://www.finn.no/realestate/lettings/ad.html?finnkode=289919821,60.346161,5.352119,06/02/2023,258.0,5072,Bergen
Nedre Vardalsvei 21 Sande i,7400 ,60,https://www.finn.no/realestate/lettings/ad.html?finnkode=290019349,59.5922183,10.175366,06/02/2023,123.0,3070,Vestfold
Storesåta 39 A,18900 ,110,https://www.finn.no/realestate/lettings/ad.html?finnkode=290023551,60.285803,5.2530823,06/02/2023,171.0,5258,Blomsterdalen
Snippen 5 B,25000 ,55,https://www.finn.no/realestate/lettings/ad.html?finnkode=253500355,59.923803,10.769384,06/02/2023,454.0,566,Oslo
Rambergvegen 32c,12000 ,126,https://www.finn.no/realestate/lettings/ad.html?finnkode=268410736,59.1989658,9.5375342,06/02/2023,95.0,3731,Skien
GRASMENIPO 63,14990 ,140,https://www.finn.no/realestate/lettings/ad.html?finnkode=290011179,60.3849532,5.1472882,06/02/2023,107.0,5355,Knarrevik
SKJÆRABØEN 6 A,18500 ,159,https://www.finn.no/realestate/lettings/ad.html?finnkode=186400979,61.456194,5.8303747,06/02/2023,116.0,6800,Førde
BJERGGATA 59 B,7500 ,21,https://www.finn.no/realestate/lettings/ad.html?finnkode=100615981,59.1304193,10.2290149,06/02/2023,357.0,3210,Sandefjord
KONGENS GATE 17,12500 ,150,https://www.finn.no/realestate/lettings/ad.html?finnkode=54308098,64.0176049,11.4949739,06/02/2023,83.0,7715,Steinkjer
Ekebergveien 22,12000 ,120,https://www.finn.no/realestate/lettings/ad.html?finnkode=290005711,59.6457004,10.6617427,06/02/2023,100.0,1449,Drøbak
Hornelandsvegen 142,11000 ,45,https://www.finn.no/realestate/lettings/ad.html?finnkode=79566054,59.7569638,5.4501511,06/02/2023,244.0,5412,Stord
HANS LANGBACHS VEI 10,12500 ,75,https://www.finn.no/realestate/lettings/ad.html?finnkode=133991923,59.7207842,10.2635306,06/02/2023,166.0,3039,Drammen
Gladengveien 7,17000 ,43,https://www.finn.no/realestate/lettings/ad.html?finnkode=290004098,59.915705,10.789892,06/02/2023,395.0,661,Oslo
Fjellgata 10,9000 ,45,https://www.finn.no/realestate/lettings/ad.html?finnkode=289992155,62.4721822,6.1685013,06/02/2023,200.0,6004,Ålesund
WESSELS GATE 14,7770 ,13,https://www.finn.no/realestate/lettings/ad.html?finnkode=282659106,59.919535,10.740424,06/02/2023,597.0,165,Oslo
TANKE SVILANDS GATE 43,11000 ,58,https://www.finn.no/realestate/lettings/ad.html?finnkode=289982863,58.9735928,5.7175387,06/02/2023,189.0,4007,Stavanger
Jåttåveien 102,9500 ,60,https://www.finn.no/realestate/lettings/ad.html?finnkode=289996242,58.913139,5.704218,06/02/2023,158.0,4020,Stavanger
